UserId,recency,frequency,monetary_value,r_quartile,f_quartile,m_quartile,RFMScore
341712,-273,49,3417.6599999999994,3,3,3,333
341754,-16,129,2876.16,4,2,3,423
341775,-193,64,4416.9,4,3,3,433
341796,-213,12,6726.960000000003,4,4,2,442
341838,-289,46,4693.08,3,3,3,333
341859,-368,208,12079.14,2,1,2,212
341901,-317,34,17100.72,3,3,1,331
341922,-50,22,1397.88,4,4,4,444
341943,-384,327,12755.279999999999,1,1,1,111
341964,-358,211,6671.13,2,1,2,212
342027,-220,14,1098.0299999999997,4,4,4,444
342132,-268,34,2508.2400000000002,3,3,3,333
342153,-3674,228,18095.64,1,1,1,111
342195,-380,155,10756.26,1,2,2,122
342237,-121,40,2505.48,4,3,3,433
342258,-367,51,4697.519999999999,2,3,3,233
342342,-263,21,1866.7199999999998,3,4,4,344
342363,-364,311,42718.259999999995,2,1,1,211
342405,-251,40,2734.56,3,3,3,333
342426,-3674,81,5153.04,1,2,3,123
342468,-352,8,21600.0,2,4,1,241
342489,-283,82,5819.639999999999,3,2,2,322
342531,-372,72,4907.52,1,3,3,133
342573,-386,32,2275.7999999999997,1,4,4,144
342615,-59,27,1806.6,4,4,4,444
342636,-325,290,23106.239999999998,3,1,1,311
342657,-270,135,10925.279999999999,3,2,2,322
342678,-354,37,2658.359999999999,2,3,3,233
342699,-172,6,3352.3200000000006,4,4,3,443
342762,-388,70,2531.4599999999996,1,3,3,133
342783,-193,2,1719.0000000000002,4,4,4,444
342804,-261,230,3460.2000000000007,3,1,3,313
342825,-343,36,4928.639999999999,2,3,3,233
342846,-384,611,24684.66,1,1,1,111
342867,-375,624,31284.42,1,1,1,111
342930,-372,76,2069.8500000000004,1,3,4,134
342972,-361,292,12610.38,2,1,2,212
342993,-382,87,208310.03999999995,1,2,1,121
343077,-353,20,1253.76,2,4,4,244
343098,-232,21,1719.7200000000003,4,4,4,444
343119,-105,40,911.3999999999999,4,3,4,434
343140,-282,294,4272.0599999999995,3,1,3,313
343161,-365,149,16089.899999999998,2,2,1,221
343182,-314,28,2542.56,3,4,3,343
343203,-373,91,2920.4400000000005,1,2,3,123
343224,-231,4,838.0799999999999,4,4,4,444
343245,-345,75,4748.52,2,3,3,233
343287,-378,176,7091.52,1,2,2,122
343308,-357,458,11837.49,2,1,2,212
343329,-99,18,443.28,4,4,4,444
343350,-368,111,9025.619999999997,2,2,2,222
343371,-57,16,1277.6399999999999,4,4,4,444
343392,-372,54,3916.44,1,3,3,133
343413,-386,177,53537.97,1,2,1,121
343434,-326,76,3139.3199999999997,3,3,3,333
343476,-192,61,1738.7999999999997,4,3,4,434
343497,-356,68,5463.4800000000005,2,3,2,232
343518,-388,213,16527.839999999997,1,1,1,111
343539,-382,130,14414.04,1,2,1,121
343560,-385,1282,28194.21,1,1,1,111
343581,-380,206,7261.949999999999,1,1,2,112
343602,-357,158,5972.22,2,2,2,222
343623,-336,10,907.1999999999999,3,4,4,344
343644,-378,101,5610.69,1,2,2,122
343665,-3674,97,12532.079999999998,1,2,2,122
343686,-371,34,2627.4,2,3,3,233
343707,-352,252,6508.259999999999,2,1,2,212
343728,-387,146,4007.07,1,2,3,123
343749,-371,227,12450.600000000002,2,1,2,212
343770,-307,439,10561.919999999998,3,1,2,312
343812,-356,188,3008.04,2,2,3,223
343854,-323,216,3812.16,3,1,3,313
343896,-381,241,8018.31,1,1,2,112
343917,-122,10,5634.0,4,4,2,442
343938,-142,45,2952.3,4,3,3,433
343959,-385,209,17384.760000000002,1,1,1,111
343980,-328,61,14465.820000000002,3,3,1,331
344043,-315,196,5238.449999999999,3,1,2,312
344064,-300,61,4522.049999999999,3,3,3,333
344085,-329,116,4489.2,3,2,3,323
344106,-361,172,2601.3599999999997,2,2,3,223
344127,-67,8,783.12,4,4,4,444
344169,-336,66,11346.66,3,3,2,332
344232,-120,89,1819.0199999999998,4,2,4,424
344253,-387,645,24504.18,1,1,1,111
344274,-333,158,12420.539999999997,3,2,2,322
344295,-329,404,11804.939999999999,3,1,2,312
344358,-235,158,13479.72,4,2,1,421
344379,-370,138,3266.79,2,2,3,223
344400,-295,57,2512.56,3,3,3,333
344421,-388,360,32994.36,1,1,1,111
344442,-125,116,2458.02,4,2,3,423
344463,-77,20,1473.8400000000001,4,4,4,444
344484,-319,44,3488.28,3,3,3,333
344505,-87,10,1386.42,4,4,4,444
344526,-371,123,1304.49,2,2,4,224
344547,-377,338,17342.489999999998,1,1,1,111
344589,-353,445,16221.150000000001,2,1,1,211
344631,-370,89,1765.89,2,2,4,224
344652,-336,70,1259.34,3,3,4,334
344673,-333,59,2065.41,3,3,4,334
344694,-368,14,1046.2800000000002,2,4,4,244
344715,-345,106,1722.9299999999996,2,2,4,224
344736,-363,134,7861.0199999999995,2,2,2,222
344778,-345,197,5480.04,2,1,2,212
344799,-277,99,7886.28,3,2,2,322
344862,-372,711,275309.46,1,1,1,111
344883,-365,35,2801.22,2,3,3,233
344904,-198,9,1041.06,4,4,4,444
344925,-87,40,2401.4999999999995,4,3,4,434
344946,-387,715,15179.64,1,1,1,111
344967,-126,17,1876.8000000000002,4,4,4,444
345009,-283,4,2356.56,3,4,4,344
345030,-332,11,2329.3199999999997,3,4,4,344
345051,-176,163,5310.960000000001,4,2,2,422
345072,-325,16,2389.32,3,4,4,344
345093,-361,30,1354.9199999999998,2,4,4,244
345114,-360,213,12245.82,2,1,2,212
345198,-384,255,6381.96,1,1,2,112
345240,-382,542,28719.989999999998,1,1,1,111
345261,-322,45,3001.02,3,3,3,333
345282,-388,340,5021.759999999999,1,1,3,113
345324,-343,162,5282.28,2,2,2,222
345345,-356,122,1854.2100000000003,2,2,4,224
345366,-389,6,1399617.66,1,4,1,141
345387,-254,71,2141.3999999999996,3,3,4,334
345408,-191,39,1545.4199999999998,4,3,4,434
345429,-192,75,5472.24,4,3,2,432
345450,-240,22,2590.08,4,4,3,443
345471,-302,27,2128.44,3,4,4,344
345534,-345,4,57.24,2,4,4,244
345555,-326,193,15011.64,3,2,1,321
345576,-290,214,17381.340000000004,3,1,1,311
345597,-171,16,1610.76,4,4,4,444
345618,-387,392,28183.799999999996,1,1,1,111
345660,-361,265,6725.61,2,1,2,212
345681,-212,64,1234.08,4,3,4,434
345702,-316,6,1126.08,3,4,4,344
345723,-368,157,11228.039999999997,2,2,2,222
345744,-370,456,10568.91,2,1,2,212
345786,-356,284,12988.98,2,1,1,211
345828,-315,4,621.9,3,4,4,344
345849,-366,355,5243.79,2,1,2,212
345870,-338,330,6136.68,3,1,2,312
345891,-115,24,1732.08,4,4,4,444
345933,-225,34,2456.8799999999997,4,3,3,433
345954,-382,693,14837.220000000001,1,1,1,111
345975,-301,56,4516.92,3,3,3,333
346017,-326,284,20132.639999999996,3,1,1,311
346038,-364,34,2745.0,2,3,3,233
346059,-379,69,2478.87,1,3,3,133
346080,-314,100,6016.65,3,2,2,322
346122,-374,34,1695.8400000000001,1,3,4,134
346143,-197,37,1093.44,4,3,4,434
346164,-216,48,3223.0199999999995,4,3,3,433
346185,-312,81,2883.2999999999997,3,2,3,323
346248,-356,58,4151.28,2,3,3,233
346311,-343,76,5991.4800000000005,2,3,2,232
346353,-310,107,10594.800000000001,3,2,2,322
346374,-93,94,6351.36,4,2,2,422
346395,-386,188,5517.389999999999,1,2,2,122
346416,-381,180,12494.16,1,2,2,122
346437,-340,263,23608.11,2,1,1,211
346458,-228,29,827.0999999999999,4,4,4,444
346479,-29,38,3030.8400000000006,4,3,3,433
346500,-385,21,2640.9000000000005,1,4,3,143
346563,-283,159,11232.66,3,2,2,322
346584,-364,167,3818.2200000000003,2,2,3,223
346605,-358,8,6454.08,2,4,2,242
346626,-370,6,749.52,2,4,4,244
346689,-93,26,3014.2799999999997,4,4,3,443
346710,-17,26,2056.92,4,4,4,444
346731,-368,322,7459.560000000001,2,1,2,212
346773,-385,67,7107.06,1,3,2,132
346815,-337,221,12947.64,3,1,1,311
346836,-359,12,844.5600000000001,2,4,4,244
346857,-112,33,1289.1600000000003,4,3,4,434
346878,-328,77,3849.7200000000003,3,3,3,333
346899,-364,23,1657.3799999999999,2,4,4,244
346920,-203,303,8441.460000000001,4,1,2,412
346983,-388,561,75943.5,1,1,1,111
347025,-387,354,104105.4,1,1,1,111
347046,-218,30,2407.6800000000007,4,4,3,443
347067,-308,27,1873.7400000000002,3,4,4,344
347088,-386,33,1947.24,1,3,4,134
347109,-199,59,3671.64,4,3,3,433
347151,-367,152,10167.0,2,2,2,222
347172,-372,8,55929.6,1,4,1,141
347193,-370,347,8971.529999999999,2,1,2,212
347235,-384,59,4617.78,1,3,3,133
347256,-279,107,4450.919999999999,3,2,3,323
347319,-387,89,11238.72,1,2,2,122
347382,-336,10,991.92,3,4,4,344
347445,-225,6,2812.6800000000003,4,4,3,443
347466,-99,50,6532.5599999999995,4,3,2,432
347529,-379,1893,33303.57000000001,1,1,1,111
347550,-281,487,18357.39,3,1,1,311
347571,-294,62,7253.52,3,3,2,332
347592,-147,34,3154.08,4,3,3,433
347613,-226,163,46049.52,4,2,1,421
347634,-347,97,6524.64,2,2,2,222
347655,-354,33,2297.04,2,3,4,234
347676,-323,401,26725.41,3,1,1,311
347697,-365,21,2284.8,2,4,4,244
347718,-389,883,65940.59999999999,1,1,1,111
347760,-363,109,6712.0199999999995,2,2,2,222
347781,-384,60,4122.3,1,3,3,133
347823,-336,36,8753.760000000002,3,3,2,332
347865,-25,6,1440.72,4,4,4,444
347886,-374,36,5101.08,1,3,3,133
347907,-195,66,6828.72,4,3,2,432
347949,-386,10,1029.24,1,4,4,144
347970,-374,246,29839.019999999997,1,1,1,111
347991,-363,168,11380.08,2,2,2,222
348012,-262,111,8105.879999999998,3,2,2,322
348033,-305,83,5462.04,3,2,2,322
348054,-318,56,3749.7599999999998,3,3,3,333
348201,-207,17,836.1,4,4,4,444
348222,-276,12,2598.9599999999996,3,4,3,343
348243,-16,27,1874.28,4,4,4,444
348264,-309,55,7659.6,3,3,2,332
348306,-141,15,3516.06,4,4,3,443
348327,-157,25,1796.82,4,4,4,444
348369,-318,64,3745.8,3,3,3,333
348411,-321,19,1738.8,3,4,4,344
348432,-385,428,33814.08,1,1,1,111
348453,-339,51,2583.8399999999997,2,3,3,233
348474,-314,102,1441.14,3,2,4,324
348495,-328,166,2911.44,3,2,3,323
348516,-374,23,1908.8400000000001,1,4,4,144
348537,-385,14,753.24,1,4,4,144
348558,-104,19,1142.8199999999997,4,4,4,444
348600,-385,122,6618.72,1,2,2,122
348621,-349,59,1900.86,2,3,4,234
348642,-353,56,4253.52,2,3,3,233
348663,-315,66,3955.44,3,3,3,333
348747,-372,334,27175.02,1,1,1,111
348789,-374,538,44553.6,1,1,1,111
348810,-170,11,581.76,4,4,4,444
348831,-203,20,1073.16,4,4,4,444
348852,-357,126,9403.140000000001,2,2,2,222
348873,-319,58,4991.64,3,3,3,333
348894,-207,47,3881.790000000001,4,3,3,433
348936,-374,64,4005.12,1,3,3,133
348957,-154,9,1011.36,4,4,4,444
348978,-358,187,21115.079999999998,2,2,1,221
348999,-126,28,1877.04,4,4,4,444
349020,-386,18,1486.4399999999998,1,4,4,144
349041,-338,57,6673.799999999999,3,3,2,332
349083,-144,9,802.44,4,4,4,444
349104,-309,93,6112.68,3,2,2,322
349125,-115,46,2763.6,4,3,3,433
349146,-389,344,34734.84,1,1,1,111
349167,-310,40,2676.96,3,3,3,333
349188,-360,222,17304.359999999993,2,1,1,211
349209,-316,119,3262.9500000000003,3,2,3,323
349293,-372,298,23411.1,1,1,1,111
349314,-167,18,1807.4399999999998,4,4,4,444
349377,-357,131,9132.779999999999,2,2,2,222
349398,-367,182,13431.0,2,2,1,221
349419,-358,97,10250.759999999998,2,2,2,222
349461,-284,23,1843.5600000000002,3,4,4,344
349482,-385,65,5428.259999999999,1,3,2,132
349503,-144,54,4047.8399999999997,4,3,3,433
349524,-212,121,6745.139999999999,4,2,2,422
349587,-220,27,1746.12,4,4,4,444
349608,-347,37,2314.6800000000003,2,3,4,234
349650,-318,47,4240.799999999999,3,3,3,333
349692,-331,225,53789.759999999995,3,1,1,311
349713,-373,135,9802.499999999996,1,2,2,122
349734,-248,58,4988.579999999999,4,3,3,433
349755,-372,507,30747.479999999996,1,1,1,111
349776,-367,141,69319.68,2,2,1,221
349797,-380,399,7557.12,1,1,2,112
349818,-21,16,1021.7399999999999,4,4,4,444
349839,-200,4,325.44,4,4,4,444
349860,-373,32,10510.2,1,4,2,142
349965,-27,17,1088.67,4,4,4,444
349986,-370,64,988.0799999999999,2,3,4,234
350007,-321,102,4591.679999999999,3,2,3,323
350028,-374,39,2493.7200000000003,1,3,3,133
350049,-366,310,11126.55,2,1,2,212
350070,-373,486,32831.759999999995,1,1,1,111
350091,-361,12,14037.779999999999,2,4,1,241
350112,-387,224,66404.28,1,1,1,111
350154,-335,187,2496.0299999999997,3,2,3,323
350196,-356,175,13063.68,2,2,1,221
350238,-387,310,24419.46,1,1,1,111
350259,-23,6,1075.1999999999998,4,4,4,444
350280,-346,19,1453.8600000000001,2,4,4,244
350301,-317,84,14068.2,3,2,1,321
350322,-385,58,8069.279999999999,1,3,2,132
350364,-385,534,534947.1,1,1,1,111
350385,-328,121,2632.08,3,2,3,323
350406,-342,1128,24457.2,2,1,1,211
350448,-388,122,10209.839999999997,1,2,2,122
350469,-314,26,3508.2,3,4,3,343
350490,-317,23,1747.9199999999998,3,4,4,344
350532,-133,5,5942.88,4,4,2,442
350553,-321,117,3892.6800000000003,3,2,3,323
350616,-254,20,5453.279999999999,3,4,2,342
350637,-148,41,901.6200000000001,4,3,4,434
350658,-163,10,16550.399999999998,4,4,1,441
350700,-381,599,40796.579999999994,1,1,1,111
350721,-381,277,42362.04,1,1,1,111
350805,-389,515,110381.88,1,1,1,111
350826,-352,235,4232.4,2,1,3,213
350868,-344,52,5322.239999999999,2,3,2,232
350889,-305,156,24761.16,3,2,1,321
350910,-370,787,20031.57,2,1,1,211
350931,-386,41,13205.64,1,3,1,131
350952,-380,868,29621.43,1,1,1,111
350973,-371,1203,54859.89,2,1,1,211
350994,-171,179,9394.68,4,2,2,422
351015,-311,37,2178.36,3,3,4,334
351036,-123,4,7464.960000000001,4,4,2,442
351057,-366,389,31399.02,2,1,1,211
351078,-20,86,5007.900000000001,4,2,3,423
351099,-375,378,14089.08,1,1,1,111
351120,-363,53,1285.6800000000003,2,3,4,234
351141,-127,71,2290.02,4,3,4,434
351162,-372,437,38253.659999999996,1,1,1,111
351183,-298,82,4690.98,3,2,3,323
351225,-87,294,6301.74,4,1,2,412
351246,-363,363,11234.7,2,1,2,212
351267,-25,89,2198.88,4,2,4,424
351288,-343,518,8424.12,2,1,2,212
351309,-351,1280,58307.99999999999,2,1,1,211
351330,-337,160,6088.110000000001,3,2,2,322
351372,-358,56,5010.360000000001,2,3,3,233
351414,-337,102,5187.329999999999,3,2,3,323
351435,-311,242,18412.199999999997,3,1,1,311
351477,-336,2,3473.2799999999997,3,4,3,343
351498,-92,2,31.14,4,4,4,444
351519,-213,25,2597.28,4,4,3,443
351582,-343,2,3849.42,2,4,3,243
351603,-360,374,18348.870000000003,2,1,1,211
351624,-378,473,10615.5,1,1,2,112
351645,-303,700,58550.399999999994,3,1,1,311
351666,-385,869,53843.09999999999,1,1,1,111
351687,-352,79,6540.539999999999,2,3,2,232
351708,-372,133,11927.399999999998,1,2,2,122
351750,-345,184,5036.22,2,2,3,223
351771,-359,48,14251.619999999999,2,3,1,231
351792,-17,17,1649.8799999999999,4,4,4,444
351813,-331,64,1769.6399999999999,3,3,4,334
351834,-17,4,16668.0,4,4,1,441
351855,-275,328,11936.400000000001,3,1,2,312
351876,-175,26,1985.34,4,4,4,444
351897,-71,13,864.7199999999999,4,4,4,444
351918,-324,44,3065.0399999999995,3,3,3,333
351939,-382,83,6474.66,1,2,2,122
351981,-293,26,2631.96,3,4,3,343
352002,-370,169,11916.509999999998,2,2,2,222
352023,-191,46,5071.680000000001,4,3,3,433
352044,-386,1374,22558.47,1,1,1,111
352065,-95,2,281.52,4,4,4,444
352086,-116,65,8964.72,4,3,2,432
352107,-359,430,44870.369999999995,2,1,1,211
352128,-342,105,3837.72,2,2,3,223
352149,-129,77,3089.2200000000003,4,3,3,433
352170,-332,282,6170.25,3,1,2,312
352191,-356,489,17625.45,2,1,1,211
352233,-332,51,1382.5199999999998,3,3,4,334
352254,-322,95,5466.299999999998,3,2,2,322
352275,-3674,303,13571.039999999999,1,1,1,111
352296,-329,146,3086.5499999999997,3,2,3,323
352317,-309,95,1843.8000000000002,3,2,4,324
352338,-315,32,2040.2399999999998,3,4,4,344
352359,-387,650,86654.88,1,1,1,111
352380,-289,119,3507.2999999999997,3,2,3,323
352401,-17,33,2514.8999999999996,4,3,3,433
352422,-379,371,18278.64,1,1,1,111
352464,-370,6,891.8399999999999,2,4,4,244
352548,-266,295,4787.94,3,1,3,313
352569,-381,10,670.3199999999999,1,4,4,144
352590,-386,181,12540.96,1,2,2,122
352611,-360,618,13710.630000000001,2,1,1,211
352632,-107,24,915.4799999999999,4,4,4,444
352653,-332,32,2023.3200000000002,3,4,4,344
352674,-388,554,9937.890000000001,1,1,2,112
352695,-24,128,3322.5,4,2,3,423
352716,-300,36,2536.9200000000005,3,3,3,333
352800,-378,307,9379.65,1,1,2,112
352821,-226,147,13080.18,4,2,1,421
352863,-324,46,2598.9599999999996,3,3,3,333
352884,-366,117,4364.8200000000015,2,2,3,223
352905,-216,184,3612.99,4,2,3,423
352926,-286,204,6616.98,3,1,2,312
352947,-247,128,8894.7,4,2,2,422
352968,-290,43,2129.64,3,3,4,334
352989,-366,289,7371.0599999999995,2,1,2,212
353010,-197,30,2568.4799999999996,4,4,3,443
353031,-385,50,4119.96,1,3,3,133
353052,-29,30,3972.24,4,4,3,443
353073,-381,873,13505.28,1,1,1,111
353094,-375,624,52812.09,1,1,1,111
353136,-286,55,3387.960000000001,3,3,3,333
353157,-387,168,12890.76,1,2,1,121
353178,-379,368,27167.82,1,1,1,111
353220,-294,50,3993.8399999999997,3,3,3,333
353283,-162,72,2769.18,4,3,3,433
353304,-374,49,3617.5200000000004,1,3,3,133
353325,-351,52,5926.379999999999,2,3,2,232
353346,-338,44,2835.0599999999995,3,3,3,333
353388,-296,15,1002.72,3,4,4,344
353409,-233,21,1571.6399999999999,4,4,4,444
353430,-351,46,2703.72,2,3,3,233
353472,-205,22,1597.02,4,4,4,444
353493,-388,91,8993.820000000002,1,2,2,122
353514,-162,45,3218.88,4,3,3,433
353535,-261,20,1500.4799999999998,3,4,4,344
353556,-350,21,2029.5599999999997,2,4,4,244
353577,-358,314,25094.04,2,1,1,211
353598,-192,48,4758.51,4,3,3,433
353619,-381,505,130921.5,1,1,1,111
353661,-353,230,15356.399999999998,2,1,1,211
353682,-289,121,10067.64,3,2,2,322
353703,-347,729,81715.68,2,1,1,211
353766,-339,22,1778.88,2,4,4,244
353787,-346,23,1541.88,2,4,4,244
353808,-337,28,2336.4,3,4,4,344
353829,-203,16,1032.6599999999999,4,4,4,444
353850,-56,36,2641.2000000000003,4,3,3,433
353871,-385,39,2680.5599999999995,1,3,3,133
353892,-379,18,1201.56,1,4,4,144
353955,-366,37,2642.16,2,3,3,233
353976,-375,4,293.76,1,4,4,144
354018,-21,20,3113.64,4,4,3,443
354039,-245,100,6021.4800000000005,4,2,2,422
354081,-330,12,1442.4,3,4,4,344
354123,-358,52,4177.740000000001,2,3,3,233
354186,-249,20,1500.2400000000002,4,4,4,444
354249,-367,248,6717.0,2,1,2,212
354291,-367,258,21911.46,2,1,1,211
354312,-312,14,5655.36,3,4,2,342
354333,-385,538,57304.08,1,1,1,111
354375,-322,222,17179.92,3,1,1,311
354417,-377,306,6850.32,1,1,2,112
354438,-305,6,110.69999999999999,3,4,4,344
354480,-359,340,12198.42,2,1,2,212
354501,-323,1,1800.0,3,4,4,344
354522,-323,76,5645.16,3,3,2,332
354543,-202,75,2284.32,4,3,4,434
354564,-352,52,3569.46,2,3,3,233
354585,-374,198,3853.38,1,1,3,113
354627,-354,73,1615.32,2,3,4,234
354669,-195,259,12591.24,4,1,2,412
354711,-388,392,6535.049999999999,1,1,2,112
354732,-388,192,4296.42,1,2,3,123
354753,-23,87,1159.95,4,2,4,424
354795,-325,136,1793.73,3,2,4,324
354837,-90,72,2353.83,4,3,4,434
354858,-363,318,4154.7300000000005,2,1,3,213
354879,-382,240,10299.54,1,1,2,112
354900,-373,150,7078.23,1,2,2,122
354942,-273,85,12947.369999999997,3,2,1,321
354963,-360,114,2928.21,2,2,3,223
354984,-3674,1376,30518.34,1,1,1,111
355005,-384,398,24349.980000000003,1,1,1,111
355026,-308,181,4575.78,3,2,3,323
355047,-360,292,7976.280000000001,2,1,2,212
355089,-317,35,3041.94,3,3,3,333
355110,-385,1058,11982.54,1,1,2,112
355152,-361,191,20111.94,2,2,1,221
355173,-99,16,942.3599999999999,4,4,4,444
355194,-353,74,1709.76,2,3,4,234
355215,-380,111,5049.569999999999,1,2,3,123
355236,-366,275,4657.23,2,1,3,213
355257,-113,16,2865.3599999999997,4,4,3,443
355278,-340,246,8482.499999999998,2,1,2,212
355299,-233,627,20182.89,4,1,1,411
355341,-328,111,1295.6999999999998,3,2,4,324
355383,-377,1302,58540.83,1,1,1,111
355404,-368,158,6685.26,2,2,2,222
355446,-18,26,1821.24,4,4,4,444
355467,-274,12,4499.82,3,4,3,343
355488,-309,402,22655.82,3,1,1,311
355509,-386,151,10568.880000000001,1,2,2,122
355530,-363,106,3150.36,2,2,3,223
355551,-384,1755,37381.049999999996,1,1,1,111
355572,-336,102,1316.4600000000003,3,2,4,324
355593,-388,86,4476.3,1,2,3,123
355614,-335,118,7427.01,3,2,2,322
355656,-364,110,2144.82,2,2,4,224
355698,-381,463,22152.510000000002,1,1,1,111
355740,-337,592,24356.82,3,1,1,311
355782,-377,548,15464.31,1,1,1,111
355803,-178,60,6269.5199999999995,4,3,2,432
355845,-368,478,34822.079999999994,2,1,1,211
355887,-154,40,3226.92,4,3,3,433
355908,-251,37,3577.3199999999997,3,3,3,333
355929,-386,112,10108.68,1,2,2,122
355950,-3674,81,9081.6,1,2,2,122
355971,-255,169,10501.98,3,2,2,322
355992,-280,32,1389.9,3,4,4,344
356013,-359,1,86.39999999999999,2,4,4,244
356034,-389,104,16517.04,1,2,1,121
356055,-205,49,4258.4400000000005,4,3,3,433
356076,-372,32,2559.84,1,4,3,143
356097,-150,30,3045.6,4,4,3,443
356139,-302,13,919.53,3,4,4,344
356160,-351,198,4136.820000000001,2,1,3,213
356181,-273,26,1797.54,3,4,4,344
356223,-202,14,916.8,4,4,4,444
356265,-163,51,1545.8399999999997,4,3,4,434
356286,-381,56,17888.699999999997,1,3,1,131
356307,-200,40,2445.8399999999997,4,3,3,433
356328,-385,59,3498.24,1,3,3,133
356349,-350,84,5419.8,2,2,2,222
356391,-351,77,2823.5099999999993,2,3,3,233
356496,-122,4,2086.56,4,4,4,444
356538,-312,77,2815.3199999999997,3,3,3,333
356559,-386,169,14683.71,1,2,1,121
356580,-134,162,8563.32,4,2,2,422
356622,-329,42,3042.7799999999997,3,3,3,333
356643,-377,291,15798.3,1,1,1,111
356664,-301,797,36310.38,3,1,1,311
356685,-372,232,44333.58,1,1,1,111
356706,-360,6,15571.2,2,4,1,241
356727,-386,255,13274.910000000002,1,1,1,111
356748,-384,14,1045.5,1,4,4,144
356769,-382,23,8994.0,1,4,2,142
356790,-171,2,1488.0,4,4,4,444
356832,-379,180,12820.380000000001,1,2,1,121
356916,-359,73,11939.04,2,3,2,232
356937,-101,22,5346.0,4,4,2,442
356958,-240,8,2446.08,4,4,3,443
356979,-366,45,3944.040000000001,2,3,3,233
357021,-389,328,31997.760000000002,1,1,1,111
357042,-304,95,12148.139999999998,3,2,2,322
357084,-343,84,11494.8,2,2,2,222
357126,-385,87,6398.76,1,2,2,122
357147,-339,98,7063.92,2,2,2,222
357210,-371,22,1620.9600000000003,2,4,4,244
357231,-359,30,2249.0399999999995,2,4,4,244
357294,-381,142,4826.129999999999,1,2,3,123
357315,-361,419,14850.0,2,1,1,211
357357,-3674,487,70566.65999999999,1,1,1,111
357378,-349,31,7331.28,2,4,2,242
357399,-378,460,10339.349999999999,1,1,2,112
357462,-358,14,593.7599999999999,2,4,4,244
357504,-344,5,691.62,2,4,4,244
357525,-329,18,2971.0800000000004,3,4,3,343
357546,-204,8,1286.3999999999999,4,4,4,444
357567,-311,296,7243.049999999999,3,1,2,312
357609,-279,3,4464.0,3,4,3,343
357630,-326,21,1172.6399999999999,3,4,4,344
357651,-378,44,3157.8,1,3,3,133
357693,-303,54,8407.2,3,3,2,332
357714,-373,60,6185.22,1,3,2,132
357735,-144,53,3400.14,4,3,3,433
357777,-302,147,10317.72,3,2,2,322
357798,-359,42,873.8400000000001,2,3,4,234
357840,-252,28,3616.8,3,4,3,343
357861,-363,136,8693.64,2,2,2,222
357882,-387,189,8335.8,1,2,2,122
357903,-357,197,13395.330000000002,2,1,1,211
357924,-364,12,7875.359999999999,2,4,2,242
357945,-276,43,2812.44,3,3,3,333
357966,-232,40,4696.32,4,3,3,433
357987,-304,127,8939.099999999999,3,2,2,322
358008,-272,82,7294.2,3,2,2,322
358029,-387,611,45282.63,1,1,1,111
358050,-293,615,26054.16,3,1,1,311
358071,-195,85,2044.3200000000002,4,2,4,424
358092,-361,181,3412.83,2,2,3,223
358113,-259,26,4130.76,3,4,3,343
358134,-361,163,11073.599999999999,2,2,2,222
358218,-308,118,9197.82,3,2,2,322
358239,-360,1001,24595.05,2,1,1,211
358260,-123,10,1947.6,4,4,4,444
358281,-316,189,40530.21,3,2,1,321
358302,-76,136,4374.3,4,2,3,423
358323,-368,152,11801.279999999999,2,2,2,222
358344,-331,122,7017.179999999999,3,2,2,322
358428,-377,572,36404.399999999994,1,1,1,111
358449,-361,276,21761.699999999997,2,1,1,211
358470,-275,124,2509.4399999999996,3,2,3,323
358491,-361,274,19737.51,2,1,1,211
358533,-372,339,11757.779999999999,1,1,2,112
358575,-372,150,6752.369999999999,1,2,2,122
358596,-353,49,6655.8,2,3,2,232
358638,-353,56,3152.8199999999997,2,3,3,233
358659,-311,4,984.96,3,4,4,344
358680,-367,16,2387.76,2,4,4,244
358701,-364,124,2290.98,2,2,4,224
358722,-356,158,15468.42,2,2,1,221
358743,-280,99,11274.599999999999,3,2,2,322
358764,-354,309,23329.619999999995,2,1,1,211
358785,-266,359,12282.66,3,1,2,312
358806,-382,186,16272.539999999999,1,2,1,121
358848,-361,226,16217.939999999999,2,1,1,211
358890,-385,116,15576.24,1,2,1,121
358911,-3674,380,30997.199999999997,1,1,1,111
358932,-339,243,14461.02,2,1,1,211
358974,-67,26,2256.8999999999996,4,4,4,444
358995,-367,148,10982.099999999999,2,2,2,222
359016,-374,92,8167.92,1,2,2,122
359100,-371,129,8005.86,2,2,2,222
359121,-379,81,13034.640000000001,1,2,1,121
359142,-128,1,105.60000000000001,4,4,4,444
359205,-230,172,5295.210000000001,4,2,2,422
359247,-356,812,86758.35,2,1,1,211
359289,-360,227,7099.56,2,1,2,212
359310,-224,24,1353.8400000000001,4,4,4,444
359331,-342,59,2012.91,2,3,4,234
359394,-384,248,6603.72,1,1,2,112
359415,-381,73,6636.12,1,3,2,132
359457,-101,15,811.9800000000001,4,4,4,444
359478,-72,20,1304.64,4,4,4,444
359499,-386,69,4960.62,1,3,3,133
359520,-156,35,2507.6400000000003,4,3,3,433
359562,-270,14,1147.6799999999998,3,4,4,344
359583,-228,17,2742.48,4,4,3,443
359604,-204,62,2434.5,4,3,3,433
359625,-339,79,2143.9800000000005,2,3,4,234
359646,-237,498,8059.289999999999,4,1,2,412
359688,-55,28,1303.7400000000002,4,4,4,444
